0,0
429457408,0;429457408
858980352,1.93223E-06;858980352
1288437760,1.93223E-06;1288437760
1717960704,1.93223E-06;1717960704
2147483648,1.93223E-06;2147483648
2576941056,1.93223E-06;2576941056
3006464000,1.93223E-06;3006464000
3435921408,2.125453E-06;3435921408
3865444352,2.511899E-06;3865444352
4294967296,3.284791E-06;4294967296
4724424704,3.478013E-06;4724424704
5153947648,3.381402E-05;5153947648
5583405056,3.420047E-05;5583405056
6012928000,3.439369E-05;6012928000
6442450944,3.497336E-05;6442450944
6871908352,3.53598E-05;6871908352
7301431296,3.53598E-05;7301431296
7730888704,3.555303E-05;7730888704
8160411648,3.593947E-05;8160411648
8589934592,3.632592E-05;8589934592
9019392000,3.651914E-05;9019392000
9448914944,3.671236E-05;9448914944
9878372352,3.709881E-05;9878372352
10307895296,3.767848E-05;10307895296
10737418240,3.78717E-05;10737418240
11166875648,3.806493E-05;11166875648
11596398592,3.864459E-05;11596398592
12025856000,3.903104E-05;12025856000
12455378944,3.941749E-05;12455378944
12884901888,4.019038E-05;12884901888
13314359296,4.03836E-05;13314359296
13743882240,4.077005E-05;13743882240
14173339648,4.077005E-05;14173339648
14602862592,4.077005E-05;14602862592
15032320000,4.077005E-05;15032320000
15461842944,4.134972E-05;15461842944
15891365888,4.154294E-05;15891365888
16320823296,4.250905E-05;16320823296
16750346240,4.308872E-05;16750346240
17179803648,4.328195E-05;17179803648
17609326592,4.366839E-05;17609326592
18038849536,4.424806E-05;18038849536
18468306944,4.463451E-05;18468306944
18897829888,4.502095E-05;18897829888
19327287296,4.521418E-05;19327287296
19756810240,4.54074E-05;19756810240
20186333184,4.54074E-05;20186333184
20615790592,4.54074E-05;20615790592
21045313536,4.579384E-05;21045313536
21474770944,4.579384E-05;21474770944
21904293888,4.579384E-05;21904293888
22333816832,0.0003545642;22333816832
22763274240,0.0005902962;22763274240
23192797184,0.0005902962;23192797184
23622254592,0.0006024693;23622254592
24051777536,0.0006167677;24051777536
24481234944,0.0006401477;24481234944
24910757888,0.0006733821;24910757888
25340280832,0.0006733821;25340280832
25769738240,0.0006737685;25769738240
26199261184,0.0007359863;26199261184
26628718592,0.0007359863;26628718592
27058241536,0.0007359863;27058241536
27487764480,0.0007359863;27487764480
27917221888,0.0007359863;27917221888
28346744832,0.0007359863;28346744832
28776202240,0.0007359863;28776202240
29205725184,0.0007359863;29205725184
29635248128,0.0007359863;29635248128
30064705536,0.0007359863;30064705536
30494228480,0.0007359863;30494228480
30923751424,0.0007359863;30923751424
31353208832,0.0007359863;31353208832
31782731776,0.0007359863;31782731776
32212189184,0.0007361795;32212189184
32641712128,0.0007361795;32641712128
33071235072,0.0007361795;33071235072
33500692480,0.0007363728;33500692480
33930215424,0.0007363728;33930215424
34359672832,0.0007363728;34359672832
34789195776,0.0007363728;34789195776
35218718720,0.0007363728;35218718720
35648176128,0.0007953058;35648176128
36077699072,0.0007953058;36077699072
36507156480,0.0007953058;36507156480
36936679424,0.0007953058;36936679424
37366202368,0.0007953058;37366202368
37795659776,0.0007953058;37795659776
38225182720,0.0007953058;38225182720
38654705664,0.0007953058;38654705664
39084163072,0.0007953058;39084163072
39513686016,0.0009782879;39513686016
39943143424,0.0009807998;39943143424
40372666368,0.0009815727;40372666368
40802189312,0.0009825388;40802189312
41231646720,0.0009852439;41231646720
41661169664,0.004172457;41661169664
42090627072,0.004356019;42090627072
42520150016,0.004356019;42520150016
42949672960,0.004356019;42949672960
43379130368,0.00436027;43379130368
43808653312,0.004395629;43808653312
44238176256,0.004406836;44238176256
44667633664,0.004426931;44667633664
45097156608,0.004443742;45097156608
45526614016,0.004443742;45526614016
45956136960,0.004443742;45956136960
46385659904,0.004443742;46385659904
46815117312,0.004443742;46815117312
47244640256,0.004443742;47244640256
47674097664,0.004443742;47674097664
48103620608,0.004443742;48103620608
48533143552,0.004443742;48533143552
48962600960,0.004443742;48962600960
49392123904,0.004443742;49392123904
49821646848,0.004443742;49821646848
50251104256,0.004443742;50251104256
50680627200,0.004443742;50680627200
51110084608,0.004443742;51110084608
51539607552,0.004443742;51539607552
51969130496,0.004443742;51969130496
52398587904,0.004443742;52398587904
52828110848,0.004443935;52828110848
53257568256,0.004443935;53257568256
53687091200,0.004443935;53687091200
54116614144,0.004443935;54116614144
54546071552,0.004443935;54546071552
54975594496,0.004443935;54975594496
55405051904,0.004443935;55405051904
55834574848,0.004443935;55834574848
56264097792,0.004443935;56264097792
56693555200,0.004443935;56693555200
57123078144,0.004443935;57123078144
57552601088,0.004443935;57552601088
57982058496,0.004443935;57982058496
58411581440,0.004443935;58411581440
58841038848,0.004443935;58841038848
59270561792,0.004443935;59270561792
59700084736,0.004443935;59700084736
60129542144,0.004443935;60129542144
60559065088,0.004443935;60559065088
60988522496,0.004443935;60988522496
61418045440,0.004443935;61418045440
61847568384,0.004526441;61847568384
62277025792,0.004526441;62277025792
62706548736,0.004526441;62706548736
63136071680,0.004526441;63136071680
63565529088,0.004526828;63565529088
63995052032,0.004527214;63995052032
64424509440,0.005325225;64424509440
64854032384,0.005555354;64854032384
65283555328,0.005555354;65283555328
65713012736,0.00555574;65713012736
66142535680,0.005556127;66142535680
66571993088,0.005556127;66571993088
67001516032,0.005556706;67001516032
67431038976,0.005557286;67431038976
67860496384,0.005557673;67860496384
68290019328,0.005557673;68290019328
68719542272,0.005557866;68719542272
69148999680,0.005557866;69148999680
69578522624,0.005558252;69578522624
70007980032,0.005558445;70007980032
70437502976,0.005558445;70437502976
70867025920,0.005558638;70867025920
71296483328,0.005558638;71296483328
71726006272,0.005558832;71726006272
72155463680,0.005559218;72155463680
72584986624,0.005559605;72584986624
73014509568,0.005559605;73014509568
73443966976,0.005559798;73443966976
73873489920,0.005560184;73873489920
74302947328,0.005560184;74302947328
74732470272,0.005560764;74732470272
75161993216,0.005560764;75161993216
75591450624,0.005561344;75591450624
76020973568,0.005561537;76020973568
76450496512,0.005561537;76450496512
76879953920,0.005562116;76879953920
77309476864,0.005562116;77309476864
77738934272,0.00556231;77738934272
78168457216,0.005562503;78168457216
78597980160,0.005562889;78597980160
79027437568,0.005562889;79027437568
79456960512,0.005563083;79456960512
79886417920,0.005563276;79886417920
80315940864,0.005563276;80315940864
80745463808,0.005563469;80745463808
81174921216,0.005563469;81174921216
81604444160,0.005563662;81604444160
82033967104,0.005563856;82033967104
82463424512,0.005563856;82463424512
82892947456,0.006527072;82892947456
83322404864,0.006811883;83322404864
83751927808,0.006954481;83751927808
84181450752,0.007058435;84181450752
84610908160,0.007147318;84610908160
85040431104,0.007158718;85040431104
85469888512,0.007191566;85469888512
85899411456,0.007346531;85899411456
86328934400,0.007346531;86328934400
86758391808,0.007346531;86758391808
87187914752,0.007346531;87187914752
87617437696,0.007346531;87617437696
88046895104,0.007346531;88046895104
88476418048,0.007346531;88476418048
88905875456,0.007346531;88905875456
89335398400,0.007346531;89335398400
89764921344,0.007346531;89764921344
90194378752,0.007346531;90194378752
90623901696,0.007346531;90623901696
91053359104,0.007346531;91053359104
91482882048,0.007346531;91482882048
91912404992,0.007346531;91912404992
92341862400,0.007346531;92341862400
92771385344,0.007346531;92771385344
93200842752,0.007346531;93200842752
93630365696,0.007346531;93630365696
94059888640,0.007346531;94059888640
94489346048,0.007346531;94489346048
94918868992,0.007346531;94918868992
95348391936,0.007346531;95348391936
95777849344,0.007346531;95777849344
96207372288,0.007346531;96207372288
96636829696,0.007346531;96636829696
97066352640,0.007346531;97066352640
97495875584,0.007346531;97495875584
97925332992,0.007346531;97925332992
98354855936,0.007346531;98354855936
98784313344,0.007346531;98784313344
99213836288,0.007346531;99213836288
99643359232,0.007346531;99643359232
100072816640,0.007346531;100072816640
100502339584,0.007346531;100502339584
100931862528,0.007346531;100931862528
101361319936,0.007346531;101361319936
101790842880,0.007346531;101790842880
102220300288,0.007346531;102220300288
102649823232,0.007346531;102649823232
103079346176,0.007346531;103079346176
103508803584,0.007346531;103508803584
103938326528,0.007346531;103938326528
104367783936,0.007346531;104367783936
104797306880,0.007346531;104797306880
105226829824,0.007346531;105226829824
105656287232,0.007346531;105656287232
106085810176,0.007346531;106085810176
106515267584,0.007346531;106515267584
106944790528,0.007346531;106944790528
107374313472,0.007346531;107374313472
107803770880,0.007346531;107803770880
108233293824,0.007346531;108233293824
108662751232,0.007346531;108662751232
109092274176,0.007346531;109092274176
109521731584,0.007346531;109521731584
109951254528,0.007346531;109951254528
110380711936,0.007346531;110380711936
110810234880,0.007346531;110810234880
111239692288,0.007346531;111239692288
111669215232,0.007346531;111669215232
112098672640,0.007346531;112098672640
112528195584,0.007346531;112528195584
112957652992,0.007346531;112957652992
113387175936,0.007346531;113387175936
113816633344,0.007346531;113816633344
114246156288,0.007346531;114246156288
114675613696,0.007346531;114675613696
115105136640,0.007346531;115105136640
115534659584,0.007346531;115534659584
115964116992,0.007346531;115964116992
116393639936,0.007346531;116393639936
116823097344,0.007346531;116823097344
117252620288,0.007346531;117252620288
117682077696,0.007346531;117682077696
118111600640,0.007346531;118111600640
118541058048,0.007346531;118541058048
118970580992,0.007346531;118970580992
119400038400,0.007346531;119400038400
119829561344,0.007346531;119829561344
120259018752,0.007346531;120259018752
120688541696,0.007346531;120688541696
121117999104,0.007346531;121117999104
121547522048,0.007346531;121547522048
121976979456,0.007346531;121976979456
122406502400,0.007346531;122406502400
122835959808,0.007346531;122835959808
123265482752,0.007346531;123265482752
123694940160,0.007346531;123694940160
124124463104,0.007346531;124124463104
124553920512,0.007346531;124553920512
124983443456,0.007346531;124983443456
125412900864,0.007346531;125412900864
125842423808,0.007346531;125842423808
126271881216,0.007346531;126271881216
126701404160,0.007346531;126701404160
127130861568,0.007346531;127130861568
127560384512,0.007346531;127560384512
127989841920,0.007346531;127989841920
128419364864,0.007346531;128419364864
128848822272,0.007346531;128848822272
129278345216,0.007346531;129278345216
129707868160,0.007346531;129707868160
130137325568,0.007346531;130137325568
130566848512,0.007346531;130566848512
130996305920,0.007346531;130996305920
131425828864,0.007346531;131425828864
131855286272,0.007346531;131855286272
132284809216,0.007346531;132284809216
132714266624,0.007346531;132714266624
133143789568,0.007346531;133143789568
133573246976,0.007346531;133573246976
134002769920,0.007346531;134002769920
134432227328,0.007346531;134432227328
134861750272,0.007346531;134861750272
135291207680,0.007346531;135291207680
135720730624,0.007346531;135720730624
136150188032,0.007346531;136150188032
136579710976,0.007346531;136579710976
137009168384,0.007346531;137009168384
137438691328,0.007346531;137438691328
137868148736,0.007346531;137868148736
138297671680,0.007346531;138297671680
138727129088,0.007346531;138727129088
139156652032,0.007346531;139156652032
139586109440,0.007346531;139586109440
140015632384,0.007346531;140015632384
140445089792,0.007346531;140445089792
140874612736,0.007346531;140874612736
141304135680,0.007346531;141304135680
141733593088,0.007346531;141733593088
142163116032,0.007346531;142163116032
142592573440,0.007346531;142592573440
143022096384,0.007346531;143022096384
143451553792,0.007346531;143451553792
143881076736,0.007346531;143881076736
144310534144,0.007346531;144310534144
144740057088,0.007346531;144740057088
145169514496,0.007346531;145169514496
145599037440,0.007346531;145599037440
146028494848,0.007346531;146028494848
146458017792,0.007346531;146458017792
146887475200,0.007346531;146887475200
147316998144,0.007346531;147316998144
147746455552,0.007346531;147746455552
148175978496,0.007346531;148175978496
148605435904,0.007346531;148605435904
149034958848,0.007346531;149034958848
149464416256,0.007346531;149464416256
149893939200,0.007346531;149893939200
150323396608,0.007346531;150323396608
150752919552,0.007346531;150752919552
151182376960,0.007346531;151182376960
151611899904,0.007346531;151611899904
152041357312,0.007346531;152041357312
152470880256,0.007346531;152470880256
152900337664,0.007346531;152900337664
153329860608,0.007346531;153329860608
153759318016,0.007346531;153759318016
154188840960,0.007346531;154188840960
154618298368,0.007346531;154618298368
155047821312,0.007346531;155047821312
155477344256,0.007346531;155477344256
155906801664,0.007346531;155906801664
156336324608,0.007346531;156336324608
156765782016,0.007346531;156765782016
157195304960,0.007346531;157195304960
157624762368,0.007346531;157624762368
158054285312,0.007346531;158054285312
158483742720,0.007346531;158483742720
158913265664,0.007346531;158913265664
159342723072,0.007346531;159342723072
159772246016,0.007346531;159772246016
160201703424,0.007346531;160201703424
160631226368,0.007346531;160631226368
161060683776,0.007346531;161060683776
161490206720,0.007346531;161490206720
161919664128,0.007346531;161919664128
162349187072,0.007346531;162349187072
162778644480,0.007346531;162778644480
163208167424,0.007346531;163208167424
163637624832,0.007346531;163637624832
164067147776,0.007346531;164067147776
164496605184,0.007346531;164496605184
164926128128,0.007346531;164926128128
165355585536,0.007346531;165355585536
165785108480,0.007346531;165785108480
166214565888,0.007346531;166214565888
166644088832,0.007346531;166644088832
167073546240,0.007346531;167073546240
167503069184,0.007346531;167503069184
167932526592,0.007346531;167932526592
168362049536,0.007346531;168362049536
168791572480,0.007346531;168791572480
169221029888,0.007346531;169221029888
169650552832,0.007346531;169650552832
170080010240,0.007346531;170080010240
170509533184,0.007346531;170509533184
170938990592,0.007346531;170938990592
171368513536,0.007346531;171368513536
171797970944,0.007346531;171797970944
172227493888,0.007346531;172227493888
172656951296,0.007346531;172656951296
173086474240,0.007346531;173086474240
173515931648,0.007346531;173515931648
173945454592,0.007346531;173945454592
174374912000,0.007346531;174374912000
174804434944,0.007346531;174804434944
175233892352,0.007346531;175233892352
175663415296,0.007346531;175663415296
176092872704,0.007346531;176092872704
176522395648,0.007346531;176522395648
176951853056,0.007346531;176951853056
177381376000,0.007346531;177381376000
177810833408,0.007346531;177810833408
178240356352,0.007346531;178240356352
178669813760,0.007346531;178669813760
179099336704,0.007346531;179099336704
179528794112,0.007346531;179528794112
179958317056,0.007346531;179958317056
180387774464,0.007346531;180387774464
180817297408,0.007346531;180817297408
181246754816,0.007346531;181246754816
181676277760,0.007346531;181676277760
182105735168,0.007346531;182105735168
182535258112,0.007346531;182535258112
182964781056,0.007346531;182964781056
183394238464,0.007346531;183394238464
183823761408,0.007346531;183823761408
184253218816,0.007346531;184253218816
184682741760,0.007346531;184682741760
185112199168,0.007346531;185112199168
185541722112,0.007346531;185541722112
185971179520,0.007346531;185971179520
186400702464,0.007346531;186400702464
186830159872,0.007346531;186830159872
187259682816,0.007346531;187259682816
187689140224,0.007346531;187689140224
188118663168,0.007346531;188118663168
188548120576,0.007346531;188548120576
188977643520,0.007346531;188977643520
189407100928,0.007346531;189407100928
189836623872,0.007346531;189836623872
190266081280,0.007346531;190266081280
190695604224,0.007346531;190695604224
191125061632,0.007346531;191125061632
191554584576,0.007346531;191554584576
191984041984,0.007346531;191984041984
192413564928,0.007346531;192413564928
192843022336,0.007346531;192843022336
193272545280,0.007346531;193272545280
193702002688,0.007346531;193702002688
194131525632,0.007346531;194131525632
194560983040,0.007346531;194560983040
194990505984,0.007346531;194990505984
195419963392,0.007346531;195419963392
195849486336,0.007346531;195849486336
196279009280,0.007346531;196279009280
196708466688,0.007346531;196708466688
197137989632,0.007346531;197137989632
197567447040,0.007346531;197567447040
197996969984,0.007346531;197996969984
198426427392,0.007346531;198426427392
198855950336,0.007346531;198855950336
199285407744,0.007346531;199285407744
199714930688,0.007346531;199714930688
200144388096,0.007346531;200144388096
200573911040,0.007346531;200573911040
201003368448,0.007346531;201003368448
201432891392,0.007346531;201432891392
201862348800,0.007346531;201862348800
202291871744,0.007346531;202291871744
202721329152,0.007346531;202721329152
203150852096,0.007346531;203150852096
203580309504,0.007346531;203580309504
204009832448,0.007346531;204009832448
204439289856,0.007346531;204439289856
204868812800,0.007346531;204868812800
205298270208,0.007346531;205298270208
205727793152,0.007346531;205727793152
206157250560,0.007346531;206157250560
206586773504,0.007346531;206586773504
207016230912,0.007346531;207016230912
207445753856,0.007346531;207445753856
207875211264,0.007346531;207875211264
208304734208,0.007346531;208304734208
208734191616,0.007346531;208734191616
209163714560,0.007346531;209163714560
209593171968,0.007346531;209593171968
210022694912,0.007346531;210022694912
210452217856,0.007346531;210452217856
210881675264,0.007346531;210881675264
211311198208,0.007346531;211311198208
211740655616,0.007346531;211740655616
212170178560,0.007346531;212170178560
212599635968,0.007346531;212599635968
213029158912,0.007346531;213029158912
213458616320,0.007346531;213458616320
213888139264,0.007346531;213888139264
214317596672,0.007346531;214317596672
214747119616,0.007346531;214747119616
215176577024,0.007346531;215176577024
